ASSOC_ID,FEATURE,DRUG_ID,DRUG_NAME,DRUG_TARGET,N_FEATURE_neg,N_FEATURE_pos,FEATURE_pos_logIC50_MEAN,FEATURE_neg_logIC50_MEAN,FEATURE_delta_MEAN_IC50,FEATURE_IC50_effect_size,FEATURE_neg_Glass_delta,FEATURE_pos_Glass_delta,FEATURE_neg_IC50_sd,FEATURE_pos_IC50_sd,FEATURE_IC50_T_pval,ANOVA_FEATURE_pval,ANOVA_TISSUE_pval,ANOVA_MSI_pval,ANOVA_MEDIA_pval,ANOVA_FEATURE_FDR
2231,TNFAIP3_up,1032,Afatinib,"ERBB2, EGFR",792,12,1.1112239166666666,1.7344890542929292,-0.6232651376262626,0.4085963205279391,0.40626468693451734,0.9845541042977201,1.5341356452344623,0.6330430546230225,0.16046300039625302,0.7596683233542146,1.0358915905743384e-18,0.07284948998453376,,99.09055299149895
2232,RPL22_gain,1032,Afatinib,"ERBB2, EGFR",797,7,1.7649955714285714,1.7248369498117941,0.0401586216167773,0.026294688331163905,0.026213118043767653,0.0632098522073009,1.5320047599726614,0.6353221881467852,0.9447953991625129,0.759680071586054,1.0358922966324866e-18,0.07284949172646717,,99.09055299149895
2233,NTRK1_gain,1032,Afatinib,"ERBB2, EGFR",783,21,1.5951410000000001,1.7286744022988505,-0.13353340229885036,0.08744201975255451,0.08674686623558751,0.14359348119960508,1.539345547494474,0.9299405598589082,0.6926219522446049,0.759818155153381,1.0359005924470368e-18,0.07284951219320199,,99.09055299149895
2234,MECOM_loss,1032,Afatinib,"ERBB2, EGFR",800,4,1.5264562499999998,1.7261802412499998,-0.19972399124999995,0.13077857386284855,0.13056807456510647,0.3488322038865901,1.5296541050730559,0.5725503236935453,0.7942322102777329,0.7598484134756296,1.0359024096032721e-18,0.07284951667631959,,99.09055299149895
2235,SBDS_loss,1032,Afatinib,"ERBB2, EGFR",801,3,1.668116666666667,1.725400334581773,-0.057283667915106085,0.037507652822228864,0.03746092452218382,0.9791507846923457,1.5291578797310121,0.058503418279039536,0.9483144919194297,0.760134369625378,1.0359195700329587e-18,0.0728495590125127,,99.09055299149895
2236,MEN1_mut,1032,Afatinib,"ERBB2, EGFR",760,44,1.7360487727272726,1.7245577263157896,0.011491046411483019,0.007523988911722025,0.007505472057130658,0.007875187037624558,1.5310224758702315,1.4591458408014057,0.961311015838764,0.7604954927484394,1.0359412087396518e-18,0.07284961239602135,,99.09055299149895
2237,MAP2K1_dn,1032,Afatinib,"ERBB2, EGFR",793,11,1.8406113636363637,1.7235854892812106,0.1170258743551531,0.07662792642048837,0.0762661864826525,0.1542126368625109,1.5344398317565255,0.7588604717231321,0.800795388415788,0.7605047293447269,1.035941761725531e-18,0.07284961376024285,,99.09055299149895
2238,KNSTRN_mut,1032,Afatinib,"ERBB2, EGFR",787,17,1.8791963529411766,1.7218598221092756,0.15733653083190102,0.10303038505698996,0.10347997568156077,0.08628088845976285,1.520453882943239,1.823538603282638,0.6743861464609227,0.7606193951218418,1.0359486246745113e-18,0.0728496306911684,,99.09055299149895
2239,RHEB_up,1032,Afatinib,"ERBB2, EGFR",792,12,2.1722000833333333,1.7184136578282827,0.45378642550505055,0.29731866490546144,0.296328733921883,0.4128028248298758,1.531361537233429,1.0992812989883607,0.3069816981469694,0.7609416781215181,1.0359678942815426e-18,0.07284967822879423,,99.09055299149895
2240,ERRFI1_gain,1032,Afatinib,"ERBB2, EGFR",793,11,1.9692112727272728,1.7218016317780578,0.24740964094921503,0.16202485947393594,0.16158073746377885,0.21574142207529615,1.5311827686432995,1.1467878470869926,0.5937060316609369,0.7611174994082812,1.0359783946181885e-18,0.07284970413249559,,99.09055299149895
2241,PIK3CA_dn,1032,Afatinib,"ERBB2, EGFR",790,14,1.9899559285714286,1.7204944746835442,0.26946145388788434,0.1764820558496563,0.17733436623166726,0.1403127709012787,1.5195106262475007,1.920434270929423,0.5129381383973609,0.7620961448943724,1.0360366838445228e-18,0.07284984792392792,,99.09055299149895
2242,DUSP22_dn,1032,Afatinib,"ERBB2, EGFR",778,26,1.7797768846153847,1.723362235218509,0.05641464939687579,0.03693933892864227,0.036619972232775896,0.05473052555270465,1.5405432051743368,1.0307711981049654,0.8530532509105732,0.7623386360244417,1.0360510857426084e-18,0.07284988345020474,,99.09055299149895
2243,PER1_dn,1032,Afatinib,"ERBB2, EGFR",786,18,1.8622683333333332,1.7220473129770992,0.14022102035623396,0.09182083120798308,0.09266887366283397,0.067667606439429,1.5131404409469087,2.0722030486145444,0.7002081660564323,0.7626425223123501,1.0360691109323387e-18,0.0728499279136776,,99.09055299149895
2244,DAXX_dn,1032,Afatinib,"ERBB2, EGFR",785,19,1.8615007368421055,1.7218872662420384,0.13961347060006712,0.0914233711818329,0.09202119654113064,0.0731015550312821,1.5171881680289194,1.909856370911984,0.6938567184430353,0.7634286227787248,1.0361156200265836e-18,0.07285004263611372,,99.09055299149895
2245,KRAS_gain,1032,Afatinib,"ERBB2, EGFR",750,54,1.8684293888888892,1.7148731079999997,0.1535562808888895,0.10057578612855805,0.09969193027201229,0.11626653806425562,1.5403080316521789,1.3207263538200942,0.475541890247118,0.7636715715324404,1.0361299592496464e-18,0.07285007800520941,,99.09055299149895
2246,CSMD3_loss,1032,Afatinib,"ERBB2, EGFR",784,20,1.4615461499999998,1.7319121109693878,-0.27036596096938803,0.177094669175619,0.17557210084218283,0.3334045631297445,1.5399141416688573,0.8109245969263326,0.4343991187728409,0.7637828213441101,1.0361365199288555e-18,0.07285009418760371,,99.09055299149895
2247,TRIM33_loss,1032,Afatinib,"ERBB2, EGFR",793,11,1.4861558181818182,1.7285022749054224,-0.24234645672360422,0.15870791448034863,0.15954209746256873,0.1174472097099848,1.5190126028051174,2.0634501008754156,0.6012846968878994,0.763813055777028,1.0361383023359888e-18,0.07285009858401822,,99.09055299149895
2248,NRAS_loss,1032,Afatinib,"ERBB2, EGFR",793,11,1.4861558181818182,1.7285022749054224,-0.24234645672360422,0.15870791448034863,0.15954209746256873,0.1174472097099848,1.5190126028051174,2.0634501008754156,0.6012846968878994,0.763813055777028,1.0361383023359888e-18,0.07285009858401822,,99.09055299149895
2249,PTPN11_dn,1032,Afatinib,"ERBB2, EGFR",778,26,1.7876296538461542,1.7230998033419023,0.06452985050425197,0.042253311468137926,0.041873102486271636,0.0642103878469527,1.5410811875095354,1.0049752488345145,0.8322091127652219,0.7650906758695988,1.0362133902983492e-18,0.07285028378664687,,99.09055299149895
2250,SMO_dn,1032,Afatinib,"ERBB2, EGFR",656,148,1.6972924864864865,1.7314797713414636,-0.03418728485497713,0.022385609568413987,0.02354646739104246,0.018729504699337374,1.4519071709237643,1.8253170814595343,0.8057501850055473,0.7651746989402192,1.0362183126446402e-18,0.07285029592703937,,99.09055299149895
2251,RAC1_loss,1032,Afatinib,"ERBB2, EGFR",800,4,1.42160325,1.72670450625,-0.30510125624999995,0.19979054775620547,0.19945080770482873,0.6590670977500982,1.5297067971844238,0.4629289753525016,0.6903044654231167,0.7655818741318268,1.036242138637094e-18,0.07285035469031335,,99.09055299149895
2252,PMS2_loss,1032,Afatinib,"ERBB2, EGFR",800,4,1.42160325,1.72670450625,-0.30510125624999995,0.19979054775620547,0.19945080770482873,0.6590670977500982,1.5297067971844238,0.4629289753525016,0.6903044654231167,0.7655818741318268,1.036242138637094e-18,0.07285035469031335,,99.09055299149895
2253,STAT6_mut,1032,Afatinib,"ERBB2, EGFR",765,39,1.4872690512820517,1.737315718954248,-0.2500466676721964,0.16382436320503374,0.1626904785427544,0.1932336094842744,1.5369471521130547,1.2940123011703382,0.31859936393695876,0.7657234471722745,1.0362504120891463e-18,0.07285037509524392,,99.09055299149895
2254,KLF5_mut,1032,Afatinib,"ERBB2, EGFR",783,21,1.3663166190476193,1.7348114546615578,-0.3684948356139386,0.24145818825409718,0.23971800633995288,0.36810761895807204,1.5372013193341953,1.0010519115495695,0.2751811275891335,0.7660350740459385,1.036268603875616e-18,0.07285041996135254,,99.09055299149895
2255,MALT1_loss,1032,Afatinib,"ERBB2, EGFR",784,20,1.3671206,1.734320926020408,-0.367200326020408,0.2406004586257153,0.2410741004795449,0.223221220101906,1.5231844702104982,1.6450063567109432,0.28831469667762544,0.7661872920372746,1.0362774801221653e-18,0.07285044185242452,,99.09055299149895
2256,N4BP2_gain,1032,Afatinib,"ERBB2, EGFR",801,3,1.6341123333333334,1.7255276916354556,-0.09141535830212222,0.05985631766729088,0.05980208209774303,0.11432108145527663,1.5286316980186263,0.799636927314099,0.9176074312031046,0.766401185101618,1.0362899419934301e-18,0.07285047258624654,,99.09055299149895
2257,RHOH_gain,1032,Afatinib,"ERBB2, EGFR",801,3,1.6341123333333334,1.7255276916354556,-0.09141535830212222,0.05985631766729088,0.05980208209774303,0.11432108145527663,1.5286316980186263,0.799636927314099,0.9176074312031046,0.766401185101618,1.0362899419934301e-18,0.07285047258624654,,99.09055299149895
2258,MECOM_gain,1032,Afatinib,"ERBB2, EGFR",745,59,1.4577481186440677,1.7463662805369125,-0.2886181618928447,0.189208597237425,0.19415907982672218,0.14748688789388129,1.486503552398491,1.9569072614815035,0.16220029850119838,0.7669921827042584,1.0363243091078043e-18,0.07285055734156218,,99.09055299149895
2259,ETV6_up,1032,Afatinib,"ERBB2, EGFR",781,23,1.1477063478260867,1.7421930499359795,-0.5944867021098927,0.3900754149615418,0.3859319199747049,0.8053338291357471,1.5403926737877944,0.7381866756396819,0.06558338792627445,0.7671074540572934,1.0363310010182809e-18,0.0728505738446693,,99.09055299149895
2260,CDKN1A_mut,1032,Afatinib,"ERBB2, EGFR",785,19,1.5780296842105261,1.728748349044586,-0.15071866483405993,0.09869698613218887,0.09898927855861804,0.0880367564371988,1.5225756468647211,1.7119970218527463,0.6708803826807559,0.7671236772046252,1.0363319425351564e-18,0.0728505761665691,,99.09055299149895
2261,PABPC1_loss,1032,Afatinib,"ERBB2, EGFR",800,4,1.5978210000000002,1.7258234175,-0.12800241749999985,0.08381344126055987,0.08373418202698282,0.1190597124579135,1.5286757976420176,1.075111092219776,0.8672474543249516,0.7673393505691811,1.0363444523257367e-18,0.07285060701700864,,99.09055299149895
2262,EIF3E_up,1032,Afatinib,"ERBB2, EGFR",775,29,1.3304576896551725,1.739957090322581,-0.4094994006674084,0.26846397616613293,0.2686833909493753,0.2626037736976813,1.524096443849651,1.559381249177472,0.15616808040642505,0.767622978176258,1.0363608841624443e-18,0.07285064753907876,,99.09055299149895
2263,NFKBIE_loss,1032,Afatinib,"ERBB2, EGFR",801,3,1.8141453333333335,1.7248534107365794,0.08929192259675411,0.05846593116269898,0.05840045994177984,0.1824938123805772,1.5289592356938688,0.4892873979230731,0.9195147118548501,0.7676869861276775,1.0363645893658795e-18,0.07285065667628643,,99.09055299149895
2264,IKBKB_dn,1032,Afatinib,"ERBB2, EGFR",778,26,1.6247402307692307,1.7285434087403597,-0.10380317797112903,0.06797200035911971,0.06825130202734743,0.06070249766565025,1.5208966699204716,1.7100314148995583,0.7332377255963507,0.7685736036711154,1.0364157964995847e-18,0.0728507829522952,,99.09055299149895
2265,SMARCB1_loss,1032,Afatinib,"ERBB2, EGFR",797,7,1.9424194285714285,1.7232786474278545,0.21914078114357394,0.14349931266082827,0.14327674833800227,0.1872149712207884,1.5294929825361603,1.1705302183613,0.705525330986093,0.7687683010349488,1.0364270123655555e-18,0.07285081060964593,,99.09055299149895
2266,ARHGEF10_dn,1032,Afatinib,"ERBB2, EGFR",663,141,1.4193223546099292,1.7902346395173452,-0.370912284907416,0.24390683706902147,0.23707199431573325,0.2867670996159474,1.564555467540522,1.2934269147477517,0.008701162993173292,0.7692803270351165,1.0364564586686664e-18,0.07285088322031129,,99.09055299149895
2267,TRRAP_gain,1032,Afatinib,"ERBB2, EGFR",777,27,1.3683063703703704,1.7375878326898326,-0.36928146231946224,0.2420242471873615,0.24085340507854736,0.2874086979001423,1.5332208494168136,1.2848652981538018,0.21670967424685042,0.7698396583720264,1.0364885430375372e-18,0.07285096233383118,,99.09055299149895
2268,PSIP1_loss,1032,Afatinib,"ERBB2, EGFR",790,14,1.8206427857142857,1.7234949607594936,0.09714782495479213,0.06361156538068823,0.0632943784090102,0.10183634631709919,1.5348570820463696,0.9539602358895723,0.8135461903700593,0.7701530675968049,1.0365064832154798e-18,0.07285100656963024,,99.09055299149895
2269,EPHB1_mut,1032,Afatinib,"ERBB2, EGFR",736,68,1.630271926470588,1.733955879076087,-0.1036839526054989,0.06790115621004328,0.06751790513218857,0.07258494790612616,1.5356512084091376,1.4284497763860486,0.5922966471877569,0.7706381142088685,1.036534195051529e-18,0.07285107489833624,,99.09055299149895
2270,SMARCA4_dn,1032,Afatinib,"ERBB2, EGFR",756,48,1.9202799166666666,1.7127997116402114,0.20748020502645526,0.13592215528658252,0.13413181186767403,0.1803008467332332,1.5468381596987753,1.1507444850408033,0.3614362857760909,0.7716952462357376,1.0365943676342566e-18,0.0728512232590272,,99.09055299149895
2271,ABL1_loss,1032,Afatinib,"ERBB2, EGFR",794,10,1.7124292,1.7253472619647354,-0.012918061964735328,0.008458346754642248,0.008419085834138371,0.02014447957765925,1.534378223387883,0.6412705731580077,0.978800716007387,0.7720942939472646,1.0366170019591849e-18,0.07285127906376976,,99.09055299149895
2272,CHD2_mut,1032,Afatinib,"ERBB2, EGFR",742,62,1.5893995645161287,1.7365326752021564,-0.14713311068602763,0.09637007145760283,0.09584031055393114,0.10359757175778497,1.5351902538257436,1.4202370595136187,0.4662304719880499,0.7725369552815293,1.0366420590196165e-18,0.07285134084037136,,99.09055299149895
2273,NOTCH1_dn,1032,Afatinib,"ERBB2, EGFR",743,61,1.8376719016393441,1.7159515908479137,0.12172031079143042,0.07971645073564863,0.07801895198359342,0.1180486063710718,1.5601377318811838,1.0311033271228722,0.5496614747866431,0.7729082202039068,1.0366630332572202e-18,0.0728513925499257,,99.09055299149895
2274,XRCC2_gain,1032,Afatinib,"ERBB2, EGFR",787,17,1.8114292352941175,1.723323660736976,0.08810557455714152,0.05769076703745381,0.05736163475370123,0.08750681340028349,1.5359669391475381,1.0068424518456536,0.8140072975533867,0.7729762308229913,1.0366668713577281e-18,0.0728514020122042,,99.09055299149895
2275,HNRNPA2B1_up,1032,Afatinib,"ERBB2, EGFR",781,23,1.2310988260869564,1.7397371895006402,-0.5086383634136837,0.3335562194630247,0.33026305433020575,0.620022749323588,1.5401007068296948,0.8203543563015732,0.11527447164004838,0.7730848798711496,1.0366730002132192e-18,0.07285141712194507,,99.09055299149895
2276,B2M_mut,1032,Afatinib,"ERBB2, EGFR",775,29,1.4029241034482758,1.7372454438709675,-0.3343213404226917,0.21908619692857884,0.2210243259723069,0.17992572799155765,1.5125997509639744,1.8581074766493566,0.2470692662392643,0.7738906218728943,1.0367183510239259e-18,0.07285152892464403,,99.09055299149895
2277,PREX2_mut,1032,Afatinib,"ERBB2, EGFR",700,104,1.6530043269230767,1.7359108114285715,-0.08290648450549476,0.0542936060962741,0.05308263118739016,0.0655124224462641,1.5618382633072887,1.2655078443099546,0.6055513060387391,0.7740313002884481,1.0367262508318058e-18,0.07285154839944183,,99.09055299149895
2278,SND1_loss,1032,Afatinib,"ERBB2, EGFR",799,5,1.6619666,1.725582209011264,-0.06361560901126406,0.04165373541082357,0.041687571661993335,0.036203916626027476,1.5260089872124303,1.7571471525688453,0.9260455071501084,0.7741502035494676,1.036732923634467e-18,0.07285156484929116,,99.09055299149895
2279,ATM_gain,1032,Afatinib,"ERBB2, EGFR",785,19,1.944101789473684,1.7198880050955412,0.22421378437814288,0.14684478288159591,0.1464087189690175,0.1706849358745742,1.5314237154522894,1.3136120257437582,0.5272579869705749,0.7741665365147467,1.0367338399318404e-18,0.07285156710814648,,99.09055299149895
2280,IKZF1_loss,1032,Afatinib,"ERBB2, EGFR",798,6,1.5078915000000002,1.726820387218045,-0.21892888721804482,0.14335872693953047,0.14295715093189684,0.4462300620694076,1.5314301228788483,0.4906188664267809,0.7265483785443652,0.7741927225696923,1.0367353088463022e-18,0.07285157072930269,,99.09055299149895
2281,PTPRD_mut,1032,Afatinib,"ERBB2, EGFR",707,97,1.6870686907216492,1.7304163437057993,-0.04334765298415011,0.02838390365990819,0.028433947595281818,0.028023813417702943,1.5245035125317243,1.546814929789924,0.7932778565054271,0.7742446849235309,1.0367382231347969e-18,0.07285157791359277,,99.09055299149895
2282,EGR1_gain,1032,Afatinib,"ERBB2, EGFR",798,6,1.6201145000000003,1.7259766052631578,-0.10586210526315742,0.0693164327263001,0.0692197718327557,0.09308574275081932,1.5293622394326083,1.137253698953008,0.8657172525327474,0.7745031508811714,1.0367527081327587e-18,0.07285161362159506,,99.09055299149895
2283,HRAS_gain,1032,Afatinib,"ERBB2, EGFR",797,7,1.8160575714285714,1.7243884755332495,0.0916690958953219,0.060022993004064516,0.059816351162212275,0.20987193477373275,1.5325089898367443,0.436785871317917,0.874407493980438,0.7745468789454057,1.0367551569435695e-18,0.07285161965828386,,99.09055299149895
2284,EP300_loss,1032,Afatinib,"ERBB2, EGFR",788,16,1.9991863749999998,1.7196231421319796,0.2795632328680202,0.18310925634932404,0.18254892659325214,0.2224758258951951,1.5314427648809532,1.2566004946520262,0.4685945420018983,0.7746748374733691,1.0367623197344551e-18,0.07285163731557599,,99.09055299149895
2285,FCRL4_mut,1032,Afatinib,"ERBB2, EGFR",762,42,1.5968195476190477,1.7322619383202098,-0.13544239070116215,0.0887007562192294,0.0883762875721275,0.09545673112970111,1.5325648363609083,1.4188877944828304,0.5758877059212888,0.7750958111444877,1.036785853200873e-18,0.07285169532806852,,99.09055299149895
2286,PRDM16_gain,1032,Afatinib,"ERBB2, EGFR",797,7,1.885297285714286,1.723780347553325,0.1615169381609609,0.10576135785437964,0.10542225402390772,0.27759978866824375,1.5320952834525052,0.5818337936632506,0.780625567447196,0.775520161223174,1.03680952644342e-18,0.07285175368383895,,99.09055299149895
2287,CCNE1_loss,1032,Afatinib,"ERBB2, EGFR",797,7,1.4209149999999997,1.7278589874529486,-0.30694398745294893,0.20101245269956883,0.20077551251469586,0.2425732986283068,1.5287919508136334,1.26536592934442,0.5965991319206658,0.7761363089201008,1.0368438120394792e-18,0.07285183819735548,,99.09055299149895
2288,KDM5A_gain,1032,Afatinib,"ERBB2, EGFR",783,21,1.7041987619047618,1.7257494814814813,-0.0215507195767195,0.014110773115217754,0.014195970751490348,0.011646644611614092,1.5180870652651228,1.8503801133614928,0.9491345424945832,0.7761788080069543,1.036846173087771e-18,0.07285184401720766,,99.09055299149895
2289,VAV1_mut,1032,Afatinib,"ERBB2, EGFR",766,38,1.511995,1.7357626736292429,-0.22376767362924288,0.14658711888731218,0.14619116038326824,0.15557020891309356,1.530651190144417,1.438370978560854,0.3780351646397613,0.7762164942633416,1.03684826634594e-18,0.07285184917695711,,99.09055299149895
2290,SS18_gain,1032,Afatinib,"ERBB2, EGFR",798,6,1.969003,1.7233533834586465,0.24564961654135353,0.160859138907832,0.1606816446690054,0.1998830891858632,1.5287970013462153,1.228966480065424,0.6947563104418981,0.7773956028914859,1.0369135636543135e-18,0.07285201012580231,,99.09055299149895
2291,FAM46C_gain,1032,Afatinib,"ERBB2, EGFR",791,13,1.670038692307692,1.72609293931732,-0.05605424700962813,0.03670296237051771,0.036613820219901894,0.04454012128503385,1.530958711026804,1.2585113240017871,0.8956024060781873,0.7774543838670254,1.0369168089490103e-18,0.07285201812474495,,99.09055299149895
2292,MAF_gain,1032,Afatinib,"ERBB2, EGFR",794,10,1.3179653999999998,1.7303153198992443,-0.4123499198992444,0.27011509247611243,0.2696334046248522,0.3263874352588583,1.529298346667978,1.263375594015159,0.3962179189280286,0.7775087723603615,1.0369198108971665e-18,0.0728520255238776,,99.09055299149895
2293,RUNX1T1_gain,1032,Afatinib,"ERBB2, EGFR",759,45,1.583859777777778,1.733565649538867,-0.14970587176108885,0.0980476775410564,0.09908900300060051,0.0840696280591722,1.5108222630939336,1.7807366966786,0.5229713497194236,0.77759044233346,1.0369243171219442e-18,0.07285203663067406,,99.09055299149895
2294,ATP6V1B2_gain,1032,Afatinib,"ERBB2, EGFR",798,6,1.3808071666666668,1.7277759085213034,-0.34696874185463655,0.227227829029287,0.22680845875549482,0.3548737868465959,1.5297874856981304,0.9777243479655022,0.5793834251539314,0.7776111338852679,1.0369254585113463e-18,0.07285203944392495,,99.09055299149895
2295,SH2D1A_mut,1032,Afatinib,"ERBB2, EGFR",791,13,1.5591122307692307,1.7279160037926675,-0.16880377302343685,0.11053820006234373,0.11002246709698259,0.17899596306483953,1.5342663864703172,0.9430591066586755,0.6927148902205438,0.7776134269028003,1.0369255849918167e-18,0.0728520397556679,,99.09055299149895
2296,FGFR1_gain,1032,Afatinib,"ERBB2, EGFR",775,29,1.938324,1.7172111251612903,0.22111287483870967,0.14483071182034477,0.14479305188762812,0.14588351544657602,1.5270958927664036,1.515681015513253,0.44405510324664654,0.7783576397948448,1.0369665594288825e-18,0.0728521407458804,,99.09055299149895
2297,INSR_loss,1032,Afatinib,"ERBB2, EGFR",797,7,2.1236725714285716,1.7216867126725222,0.4019858587560494,0.26328669033451385,0.2625448666644047,0.5273773609934762,1.5311130012299337,0.7622357129604244,0.48816398410639483,0.7788692414253269,1.0369946395343694e-18,0.0728522099530603,,99.09055299149895
2298,VAV1_loss,1032,Afatinib,"ERBB2, EGFR",797,7,2.1236725714285716,1.7216867126725222,0.4019858587560494,0.26328669033451385,0.2625448666644047,0.5273773609934762,1.5311130012299337,0.7622357129604244,0.48816398410639483,0.7788692414253269,1.0369946395343694e-18,0.0728522099530603,,99.09055299149895
2299,SET_mut,1032,Afatinib,"ERBB2, EGFR",778,26,1.778703846153846,1.7233980951156813,0.05530575103816471,0.03621322124841168,0.0361668561902535,0.0377495333116648,1.5291832595908321,1.4650711197289146,0.8559098025528493,0.7790255955362473,1.0370032070977066e-18,0.07285223106860714,,99.09055299149895
2300,PBRM1_up,1032,Afatinib,"ERBB2, EGFR",787,17,1.6680437647058821,1.7264209326556543,-0.05837716794977221,0.03822412351252827,0.03795616209209748,0.06933470465468275,1.538015561429126,0.8419617310049292,0.8761297968460275,0.7791110276123044,1.0370078856187168e-18,0.07285224259918338,,99.09055299149895
2301,TEC_up,1032,Afatinib,"ERBB2, EGFR",767,37,1.169716810810811,1.7519823937418515,-0.5822655829310406,0.3824746279705108,0.37544497164723717,0.8644729911533701,1.550867975076063,0.6735497683440502,0.023329960567769346,0.7792855225138334,1.037017435331282e-18,0.07285226613502409,,99.09055299149895
2302,ARNT_mut,1032,Afatinib,"ERBB2, EGFR",765,39,1.6987956410256413,1.7265320104575164,-0.027736369431875074,0.018161045966827702,0.01794486582646186,0.025364251197573955,1.545643734542415,1.0935221077816801,0.9119368408850359,0.7793365572014167,1.0370202267815618e-18,0.07285227301468233,,99.09055299149895
2303,RAC1_mut,1032,Afatinib,"ERBB2, EGFR",781,23,1.7792884782608696,1.7235933201024327,0.05569515815843684,0.0364681235169702,0.036180853075634935,0.05530824062968607,1.5393544768556968,1.0069956578684425,0.8631860425651982,0.7800543321488494,1.0370594120919989e-18,0.07285236958681664,,99.09055299149895
2304,BARD1_mut,1032,Afatinib,"ERBB2, EGFR",767,37,1.7743617567567564,1.7228143846153843,0.05154737214137217,0.0337524535290862,0.03355093436312122,0.039140595874783676,1.536391552720285,1.316979749267986,0.8411181961838299,0.7802592709537317,1.0370705746060334e-18,0.07285239709616856,,99.09055299149895
2305,SMAD2_loss,1032,Afatinib,"ERBB2, EGFR",779,25,1.6666968,1.727063668806162,-0.060366868806162044,0.039527270625407424,0.03926761524172765,0.05236088957680521,1.5373194535636916,1.152899984970907,0.845802828145794,0.780440011002745,1.0370804096187196e-18,0.07285242133373952,,99.09055299149895
2306,AXIN2_mut,1032,Afatinib,"ERBB2, EGFR",758,46,1.6189988913043476,1.7316306978891818,-0.11263180658483418,0.07375863196734134,0.07302560635936876,0.09075041992237606,1.5423604431376854,1.241116092698794,0.6272885718730647,0.780650166586958,1.0370918341455645e-18,0.07285244948826111,,99.09055299149895
2307,MYCL_gain,1032,Afatinib,"ERBB2, EGFR",784,20,1.86952955,1.7215043711734694,0.14802517882653055,0.09693333048920288,0.09632805371833557,0.1398412054946808,1.5366777705211196,1.0585233322531753,0.6687126846120612,0.7806841865809172,1.0370936824222589e-18,0.07285245404310917,,99.09055299149895
2308,CARM1_dn,1032,Afatinib,"ERBB2, EGFR",780,24,2.1005924583333333,1.71363563974359,0.3869568185897434,0.2536036556729207,0.25271157789801374,0.2908158758229018,1.5312191938665616,1.3305904208110997,0.22141901980769646,0.781066906317736,1.0371144536352445e-18,0.07285250523067341,,99.09055299149895
2309,UBR5_up,1032,Afatinib,"ERBB2, EGFR",768,36,1.1887164722222225,1.7503336263020834,-0.5616171540798609,0.3688000853535885,0.3647420031608883,0.516598111162675,1.539765503322442,1.087145194580492,0.0308597216149714,0.7814407014918283,1.0371347021740826e-18,0.07285255512923358,,99.09055299149895
2310,UBR5_loss,1032,Afatinib,"ERBB2, EGFR",801,3,1.1970463333333334,1.7271646429463168,-0.5301183096129833,0.34718284345069067,0.3468925706972937,0.604096936482691,1.5281915912681123,0.877538483640651,0.5485322634081421,0.7815322068198508,1.0371396532640817e-18,0.07285256733009622,,99.09055299149895
2311,ARID1B_loss,1032,Afatinib,"ERBB2, EGFR",796,8,1.57500675,1.7266959346733668,-0.15168918467336678,0.09932617323144848,0.09936100504066345,0.0955937914408065,1.5266470443942073,1.5868100049917533,0.7799058551718484,0.7826819868899344,1.0372016713803602e-18,0.07285272015508425,,99.09055299149895
2312,DNMT3A_loss,1032,Afatinib,"ERBB2, EGFR",800,4,2.1329599999999997,1.7231477224999998,0.40981227749999993,0.268380218525925,0.26796716737188336,0.635583623958648,1.5293376480382939,0.6447810517010157,0.5925054455839069,0.7829139772722297,1.0372141413739844e-18,0.07285275088256953,,99.09055299149895
2313,CPEB3_loss,1032,Afatinib,"ERBB2, EGFR",799,5,1.5534012000000001,1.7262615919899873,-0.17286039198998715,0.11318807128448165,0.11335102567916423,0.09024218291989732,1.525000686621592,1.9155165178509164,0.8008676487637574,0.7830654998386272,1.037222278189881e-18,0.07285277093241743,,99.09055299149895
2314,YY1_dn,1032,Afatinib,"ERBB2, EGFR",786,18,2.012853,1.7185988091603053,0.2942541908396945,0.19274695411520404,0.1926886746545261,0.19549707303344652,1.5270964490635812,1.5051590608180214,0.4190136581532937,0.7843201095142478,1.037289412855514e-18,0.07285293635253187,,99.09055299149895
2315,CYLD_mut,1032,Afatinib,"ERBB2, EGFR",774,30,1.8355449666666666,1.7209091330749355,0.11463583359173102,0.0750675745950493,0.07415278201567073,0.12906758962606074,1.5459411026211396,0.8881845080074562,0.6867481433461364,0.784565832335377,1.0373025118123356e-18,0.07285296862721881,,99.09055299149895
2316,BCL2L11_mut,1032,Afatinib,"ERBB2, EGFR",788,16,1.6443978124999998,1.7268269708121828,-0.082429158312183,0.05397357244727273,0.05365676781891866,0.08771668153640393,1.5362304078837856,0.9397204370752841,0.8308078117174004,0.784606578874367,1.037304682348153e-18,0.07285297397519071,,99.09055299149895
2317,RAD21_gain,1032,Afatinib,"ERBB2, EGFR",737,67,1.566190119402985,1.7396408141112618,-0.1734506947082768,0.11362622120211059,0.1139095833658371,0.1106031561855098,1.5227050225547292,1.5682255433774022,0.37347798245440644,0.7848806848418897,1.037319272115126e-18,0.0728530099225656,,99.09055299149895
2318,CNOT3_gain,1032,Afatinib,"ERBB2, EGFR",794,10,2.1195393,1.7202199307304784,0.3993193692695216,0.26157195459933835,0.260721257578467,0.40167113849592073,1.5315949799350057,0.9941450380647078,0.4113194921914005,0.7849827985118709,1.037324702111907e-18,0.07285302330128152,,99.09055299149895
